"country","year_month","launched","foiled","all"
"Netherlands","2013m11",0,0,0
"Netherlands","2013m12",0,0,0
"Netherlands","2014m1",0,0,0
"Netherlands","2014m2",0,0,0
"Netherlands","2014m3",0,0,0
"Netherlands","2014m4",0,0,0
"Netherlands","2014m5",0,0,0
"Netherlands","2014m6",0,0,0
"Netherlands","2014m7",0,0,0
"Netherlands","2014m8",0,0,0
"Netherlands","2014m9",0,0,0
"Netherlands","2014m10",0,0,0
"Netherlands","2014m11",0,0,0
"Netherlands","2014m12",0,0,0
"Netherlands","2015m1",0,0,0
"Netherlands","2015m2",0,0,0
"Netherlands","2015m3",0,0,0
"Netherlands","2015m4",0,0,0
"Netherlands","2015m5",0,0,0
"Netherlands","2015m6",0,0,0
"Netherlands","2015m7",0,0,0
"Netherlands","2015m8",1,0,1
"Netherlands","2015m9",0,0,0
"Netherlands","2015m10",0,0,0
"Netherlands","2015m11",0,0,0
"Netherlands","2015m12",0,0,0
"Netherlands","2016m1",0,0,0
"Netherlands","2016m2",0,0,0
"Netherlands","2016m3",0,0,0
"Netherlands","2016m4",0,0,0
"Netherlands","2016m5",0,0,0
"Netherlands","2016m6",0,0,0
"Netherlands","2016m7",0,0,0
"Netherlands","2016m8",0,0,0
"Netherlands","2016m9",0,0,0
"Netherlands","2016m10",0,0,0
"Netherlands","2016m11",0,0,0
"Netherlands","2016m12",0,0,0
"Netherlands","2017m1",0,0,0
"Netherlands","2017m2",0,0,0
"Netherlands","2017m3",0,0,0
"Netherlands","2017m4",0,0,0
"Netherlands","2017m5",0,0,0
"Netherlands","2017m6",0,0,0
"Netherlands","2017m7",0,0,0
"Netherlands","2017m8",0,0,0
"Netherlands","2017m9",0,0,0
"Netherlands","2017m10",0,0,0
"Netherlands","2017m11",0,0,0
"Netherlands","2017m12",0,0,0
"Netherlands","2018m1",0,0,0
"Netherlands","2018m2",0,0,0
"Netherlands","2018m3",0,0,0
"Netherlands","2018m4",0,0,0
"Netherlands","2018m5",0,0,0
"Netherlands","2018m6",0,0,0
"Netherlands","2018m7",0,0,0
"Netherlands","2018m8",1,0,1
"Netherlands","2018m9",0,2,2
"Netherlands","2018m10",0,0,0
"Netherlands","2018m11",0,0,0
"Netherlands","2018m12",0,0,0
"Netherlands","2019m1",0,0,0
"Netherlands","2019m2",0,0,0
"Netherlands","2019m3",1,0,1
"Netherlands","2019m4",0,0,0
"Netherlands","2019m5",0,0,0
"Netherlands","2019m6",0,0,0
"Netherlands","2019m7",0,0,0
"Netherlands","2019m8",0,0,0
"Netherlands","2019m9",0,0,0
"Netherlands","2019m10",0,0,0
"Netherlands","2019m11",0,1,1
"Netherlands","2019m12",0,0,0
"Netherlands","2020m1",0,0,0
"Netherlands","2020m2",0,0,0
"Netherlands","2020m3",0,0,0
"Netherlands","2020m4",0,0,0
"Netherlands","2020m5",0,0,0
"Netherlands","2020m6",0,0,0
"Netherlands","2020m7",0,0,0
"Netherlands","2020m8",0,0,0
"Netherlands","2020m9",0,0,0
"Netherlands","2020m10",0,0,0
"Netherlands","2020m11",0,0,0
"Netherlands","2020m12",0,0,0
"Netherlands","2021m1",0,0,0
"Netherlands","2021m2",0,0,0
"Netherlands","2021m3",0,0,0
"Netherlands","2021m4",0,0,0
"Netherlands","2021m5",0,0,0
"Netherlands","2021m6",0,0,0
"Netherlands","2021m7",0,0,0
"Netherlands","2021m8",0,0,0
"Netherlands","2021m9",0,1,1
"Netherlands","2021m10",0,0,0
"Netherlands","2021m11",0,0,0
"Netherlands","2021m12",0,0,0
"Norway","1994m1",0,0,0
"Norway","1994m2",0,0,0
"Norway","1994m3",0,0,0
"Norway","1994m4",0,0,0
"Norway","1994m5",0,0,0
"Norway","1994m6",0,0,0
"Norway","1994m7",0,0,0
"Norway","1994m8",0,0,0
"Norway","1994m9",0,0,0
"Norway","1994m10",0,0,0
"Norway","1994m11",0,0,0
"Norway","1994m12",0,0,0
"Norway","1995m1",0,0,0
"Norway","1995m2",0,0,0
"Norway","1995m3",0,0,0
"Norway","1995m4",0,0,0
"Norway","1995m5",0,0,0
"Norway","1995m6",0,0,0
"Norway","1995m7",0,0,0
"Norway","1995m8",0,0,0
"Norway","1995m9",0,0,0
"Norway","1995m10",0,0,0
"Norway","1995m11",0,0,0
"Norway","1995m12",0,0,0
"Norway","1996m1",0,0,0
"Norway","1996m2",0,0,0
"Norway","1996m3",0,0,0
"Norway","1996m4",0,0,0
"Norway","1996m5",0,0,0
"Norway","1996m6",0,0,0
"Norway","1996m7",0,0,0
"Norway","1996m8",0,0,0
"Norway","1996m9",0,0,0
"Norway","1996m10",0,0,0
"Norway","1996m11",0,0,0
"Norway","1996m12",0,0,0
"Norway","1997m1",0,0,0
"Norway","1997m2",0,0,0
"Norway","1997m3",0,0,0
"Norway","1997m4",0,0,0
"Norway","1997m5",0,0,0
"Norway","1997m6",0,0,0
"Norway","1997m7",0,0,0
"Norway","1997m8",0,0,0
"Norway","1997m9",0,0,0
"Norway","1997m10",0,0,0
"Norway","1997m11",0,0,0
"Norway","1997m12",0,0,0
"Norway","1998m1",0,0,0
"Norway","1998m2",0,0,0
"Norway","1998m3",0,0,0
"Norway","1998m4",0,0,0
"Norway","1998m5",0,0,0
"Norway","1998m6",0,0,0
"Norway","1998m7",0,0,0
"Norway","1998m8",0,0,0
"Norway","1998m9",0,0,0
"Norway","1998m10",0,0,0
"Norway","1998m11",0,0,0
"Norway","1998m12",0,0,0
"Norway","1999m1",0,0,0
"Norway","1999m2",0,0,0
"Norway","1999m3",0,0,0
"Norway","1999m4",0,0,0
"Norway","1999m5",0,0,0
"Norway","1999m6",0,0,0
"Norway","1999m7",0,0,0
"Norway","1999m8",0,0,0
"Norway","1999m9",0,0,0
"Norway","1999m10",0,0,0
"Norway","1999m11",0,0,0
"Norway","1999m12",0,0,0
"Norway","2000m1",0,0,0
"Norway","2000m2",0,0,0
"Norway","2000m3",0,0,0
"Norway","2000m4",0,0,0
"Norway","2000m5",0,0,0
"Norway","2000m6",0,0,0
"Norway","2000m7",0,0,0
"Norway","2000m8",0,0,0
"Norway","2000m9",0,0,0
"Norway","2000m10",0,0,0
"Norway","2000m11",0,0,0
"Norway","2000m12",0,0,0
"Norway","2001m1",0,0,0
"Norway","2001m2",0,0,0
"Norway","2001m3",0,0,0
"Norway","2001m4",0,0,0
"Norway","2001m5",0,0,0
"Norway","2001m6",0,0,0
"Norway","2001m7",0,0,0
"Norway","2001m8",0,0,0
"Norway","2001m9",0,0,0
"Norway","2001m10",0,0,0
"Norway","2001m11",0,0,0
"Norway","2001m12",0,0,0
"Norway","2002m1",0,0,0
"Norway","2002m2",0,0,0
"Norway","2002m3",0,0,0
"Norway","2002m4",0,0,0
"Norway","2002m5",0,0,0
"Norway","2002m6",0,0,0
"Norway","2002m7",0,0,0
"Norway","2002m8",0,0,0
"Norway","2002m9",0,0,0
"Norway","2002m10",0,0,0
"Norway","2002m11",0,0,0
"Norway","2002m12",0,0,0
"Norway","2003m1",0,0,0
"Norway","2003m2",0,0,0
"Norway","2003m3",0,0,0
"Norway","2003m4",0,0,0
"Norway","2003m5",0,0,0
"Norway","2003m6",0,0,0
"Norway","2003m7",0,0,0
"Norway","2003m8",0,0,0
"Norway","2003m9",0,0,0
"Norway","2003m10",0,0,0
"Norway","2003m11",0,0,0
"Norway","2003m12",0,0,0
"Norway","2004m1",0,0,0
"Norway","2004m2",0,0,0
"Norway","2004m3",0,0,0
"Norway","2004m4",0,0,0
"Norway","2004m5",0,0,0
"Norway","2004m6",0,0,0
"Norway","2004m7",0,0,0
"Norway","2004m8",0,0,0
"Norway","2004m9",0,0,0
"Norway","2004m10",0,0,0
"Norway","2004m11",0,0,0
"Norway","2004m12",0,0,0
"Norway","2005m1",0,0,0
"Norway","2005m2",0,0,0
"Norway","2005m3",0,0,0
"Norway","2005m4",0,0,0
"Norway","2005m5",0,0,0
"Norway","2005m6",0,0,0
"Norway","2005m7",0,0,0
"Norway","2005m8",0,0,0
"Norway","2005m9",0,0,0
"Norway","2005m10",0,0,0
"Norway","2005m11",0,0,0
"Norway","2005m12",0,0,0
"Norway","2006m1",0,0,0
"Norway","2006m2",0,0,0
"Norway","2006m3",0,0,0
"Norway","2006m4",0,0,0
"Norway","2006m5",0,0,0
"Norway","2006m6",0,0,0
"Norway","2006m7",0,0,0
"Norway","2006m8",0,0,0
"Norway","2006m9",0,0,0
"Norway","2006m10",0,0,0
"Norway","2006m11",0,0,0
"Norway","2006m12",0,0,0
"Norway","2007m1",0,0,0
"Norway","2007m2",0,0,0
"Norway","2007m3",0,0,0
"Norway","2007m4",0,0,0
"Norway","2007m5",0,0,0
"Norway","2007m6",0,0,0
"Norway","2007m7",0,0,0
"Norway","2007m8",0,0,0
"Norway","2007m9",0,0,0
"Norway","2007m10",0,0,0
"Norway","2007m11",0,0,0
"Norway","2007m12",0,0,0
"Norway","2008m1",0,0,0
"Norway","2008m2",0,0,0
"Norway","2008m3",0,0,0
"Norway","2008m4",0,0,0
"Norway","2008m5",0,0,0
"Norway","2008m6",0,0,0
"Norway","2008m7",0,0,0
"Norway","2008m8",0,0,0
"Norway","2008m9",0,0,0
"Norway","2008m10",0,0,0
"Norway","2008m11",0,0,0
"Norway","2008m12",0,0,0
"Norway","2009m1",0,0,0
"Norway","2009m2",0,0,0
"Norway","2009m3",0,0,0
"Norway","2009m4",0,0,0
"Norway","2009m5",0,0,0
"Norway","2009m6",0,0,0
"Norway","2009m7",0,0,0
"Norway","2009m8",0,0,0
"Norway","2009m9",0,0,0
"Norway","2009m10",0,0,0
"Norway","2009m11",0,0,0
"Norway","2009m12",0,0,0
"Norway","2010m1",0,0,0
"Norway","2010m2",0,0,0
"Norway","2010m3",0,0,0
"Norway","2010m4",0,0,0
"Norway","2010m5",0,0,0
"Norway","2010m6",0,0,0
"Norway","2010m7",0,1,1
"Norway","2010m8",0,0,0
"Norway","2010m9",0,0,0
"Norway","2010m10",0,0,0
"Norway","2010m11",0,0,0
"Norway","2010m12",0,0,0
"Norway","2011m1",0,0,0
"Norway","2011m2",0,0,0
"Norway","2011m3",0,0,0
"Norway","2011m4",0,0,0
"Norway","2011m5",0,0,0
"Norway","2011m6",0,0,0
"Norway","2011m7",0,0,0
"Norway","2011m8",0,0,0
"Norway","2011m9",0,0,0
"Norway","2011m10",0,0,0
"Norway","2011m11",0,0,0
"Norway","2011m12",0,0,0
"Norway","2012m1",0,0,0
"Norway","2012m2",0,0,0
"Norway","2012m3",0,0,0
"Norway","2012m4",0,0,0
"Norway","2012m5",0,0,0
"Norway","2012m6",0,0,0
"Norway","2012m7",0,0,0
"Norway","2012m8",0,0,0
"Norway","2012m9",0,0,0
"Norway","2012m10",0,0,0
"Norway","2012m11",0,0,0
"Norway","2012m12",0,0,0
"Norway","2013m1",0,0,0
"Norway","2013m2",0,0,0
"Norway","2013m3",0,0,0
"Norway","2013m4",0,0,0
"Norway","2013m5",0,0,0
"Norway","2013m6",0,0,0
"Norway","2013m7",0,0,0
"Norway","2013m8",0,0,0
"Norway","2013m9",0,0,0
"Norway","2013m10",0,0,0
"Norway","2013m11",0,0,0
"Norway","2013m12",0,0,0
"Norway","2014m1",0,0,0
"Norway","2014m2",0,0,0
"Norway","2014m3",0,0,0
"Norway","2014m4",0,0,0
"Norway","2014m5",0,0,0
"Norway","2014m6",0,0,0
"Norway","2014m7",0,0,0
"Norway","2014m8",0,0,0
"Norway","2014m9",0,0,0
"Norway","2014m10",0,0,0
"Norway","2014m11",0,0,0
"Norway","2014m12",0,0,0
"Norway","2015m1",0,0,0
"Norway","2015m2",0,0,0
"Norway","2015m3",0,0,0
"Norway","2015m4",0,0,0
"Norway","2015m5",0,0,0
"Norway","2015m6",0,0,0
"Norway","2015m7",0,0,0
"Norway","2015m8",0,0,0
"Norway","2015m9",0,0,0
"Norway","2015m10",0,0,0
"Norway","2015m11",0,0,0
"Norway","2015m12",0,0,0
"Norway","2016m1",0,0,0
"Norway","2016m2",0,0,0
"Norway","2016m3",0,0,0
"Norway","2016m4",0,0,0
"Norway","2016m5",0,0,0
"Norway","2016m6",0,0,0
"Norway","2016m7",0,0,0
"Norway","2016m8",0,0,0
"Norway","2016m9",0,0,0
"Norway","2016m10",0,0,0
"Norway","2016m11",0,0,0
"Norway","2016m12",0,0,0
"Norway","2017m1",0,0,0
"Norway","2017m2",0,0,0
"Norway","2017m3",0,0,0
"Norway","2017m4",0,1,1
"Norway","2017m5",0,0,0
"Norway","2017m6",0,0,0
"Norway","2017m7",0,0,0
"Norway","2017m8",0,0,0
"Norway","2017m9",0,0,0
"Norway","2017m10",0,0,0
"Norway","2017m11",0,0,0
"Norway","2017m12",0,0,0
"Norway","2018m1",0,0,0
"Norway","2018m2",0,0,0
"Norway","2018m3",0,0,0
"Norway","2018m4",0,0,0
"Norway","2018m5",0,0,0
"Norway","2018m6",0,0,0
"Norway","2018m7",0,0,0
"Norway","2018m8",0,0,0
"Norway","2018m9",0,1,1
"Norway","2018m10",0,0,0
"Norway","2018m11",0,0,0
"Norway","2018m12",0,0,0
"Norway","2019m1",0,0,0
"Norway","2019m2",0,0,0
"Norway","2019m3",0,0,0
"Norway","2019m4",0,0,0
"Norway","2019m5",0,0,0
"Norway","2019m6",0,0,0
"Norway","2019m7",0,0,0
"Norway","2019m8",0,0,0
"Norway","2019m9",0,0,0
"Norway","2019m10",0,0,0
"Norway","2019m11",0,0,0
"Norway","2019m12",0,0,0
"Norway","2020m1",0,0,0
"Norway","2020m2",0,0,0
"Norway","2020m3",0,0,0
"Norway","2020m4",0,0,0
"Norway","2020m5",0,0,0
"Norway","2020m6",0,0,0
"Norway","2020m7",0,0,0
"Norway","2020m8",0,0,0
"Norway","2020m9",0,0,0
"Norway","2020m10",0,0,0
"Norway","2020m11",0,0,0
"Norway","2020m12",0,0,0
"Norway","2021m1",0,0,0
"Norway","2021m2",0,1,1
"Norway","2021m3",0,0,0
"Norway","2021m4",0,0,0
"Norway","2021m5",0,0,0
"Norway","2021m6",0,0,0
"Norway","2021m7",0,0,0
"Norway","2021m8",0,0,0
"Norway","2021m9",0,0,0
"Norway","2021m10",0,0,0
"Norway","2021m11",0,0,0
"Norway","2021m12",0,0,0
"Spain","1994m1",0,0,0
"Spain","1994m2",0,0,0
"Spain","1994m3",0,0,0
"Spain","1994m4",0,0,0
"Spain","1994m5",0,0,0
"Spain","1994m6",0,0,0
"Spain","1994m7",0,0,0
"Spain","1994m8",0,0,0
"Spain","1994m9",0,0,0
"Spain","1994m10",0,0,0
"Spain","1994m11",0,0,0
"Spain","1994m12",0,0,0
"Spain","1995m1",0,0,0
"Spain","1995m2",0,0,0
"Spain","1995m3",0,0,0
"Spain","1995m4",0,0,0
"Spain","1995m5",0,0,0
"Spain","1995m6",0,0,0
"Spain","1995m7",0,0,0
"Spain","1995m8",0,0,0
"Spain","1995m9",0,0,0
"Spain","1995m10",0,0,0
"Spain","1995m11",0,0,0
"Spain","1995m12",0,0,0
"Spain","1996m1",0,0,0
"Spain","1996m2",0,0,0
"Spain","1996m3",0,0,0
"Spain","1996m4",0,0,0
"Spain","1996m5",0,0,0
"Spain","1996m6",0,0,0
"Spain","1996m7",0,0,0
"Spain","1996m8",0,0,0
"Spain","1996m9",0,0,0
"Spain","1996m10",0,0,0
"Spain","1996m11",0,0,0
"Spain","1996m12",0,0,0
"Spain","1997m1",0,0,0
"Spain","1997m2",0,0,0
"Spain","1997m3",0,0,0
"Spain","1997m4",0,0,0
"Spain","1997m5",0,0,0
"Spain","1997m6",0,0,0
"Spain","1997m7",0,0,0
"Spain","1997m8",0,0,0
"Spain","1997m9",0,0,0
"Spain","1997m10",0,0,0
"Spain","1997m11",0,0,0
"Spain","1997m12",0,0,0
"Spain","1998m1",0,0,0
"Spain","1998m2",0,0,0
"Spain","1998m3",0,0,0
"Spain","1998m4",0,0,0
"Spain","1998m5",0,0,0
"Spain","1998m6",0,0,0
"Spain","1998m7",0,0,0
"Spain","1998m8",0,0,0
"Spain","1998m9",0,0,0
"Spain","1998m10",0,0,0
"Spain","1998m11",0,0,0
"Spain","1998m12",0,0,0
"Spain","1999m1",0,0,0
"Spain","1999m2",0,0,0
"Spain","1999m3",0,0,0
"Spain","1999m4",0,0,0
"Spain","1999m5",0,0,0
"Spain","1999m6",0,0,0
"Spain","1999m7",0,0,0
"Spain","1999m8",0,0,0
"Spain","1999m9",0,0,0
"Spain","1999m10",0,0,0
"Spain","1999m11",0,0,0
"Spain","1999m12",0,0,0
"Spain","2000m1",0,0,0
"Spain","2000m2",0,0,0
"Spain","2000m3",0,0,0
"Spain","2000m4",0,0,0
"Spain","2000m5",0,0,0
"Spain","2000m6",0,0,0
"Spain","2000m7",0,0,0
"Spain","2000m8",0,0,0
"Spain","2000m9",0,0,0
"Spain","2000m10",0,0,0
"Spain","2000m11",0,0,0
"Spain","2000m12",0,0,0
"Spain","2001m1",0,0,0
"Spain","2001m2",0,0,0
"Spain","2001m3",0,0,0
"Spain","2001m4",0,0,0
"Spain","2001m5",0,0,0
"Spain","2001m6",0,0,0
"Spain","2001m7",0,0,0
"Spain","2001m8",0,0,0
"Spain","2001m9",0,0,0
"Spain","2001m10",0,0,0
"Spain","2001m11",0,0,0
"Spain","2001m12",0,0,0
"Spain","2002m1",0,0,0
"Spain","2002m2",0,0,0
"Spain","2002m3",0,0,0
"Spain","2002m4",0,0,0
"Spain","2002m5",0,0,0
"Spain","2002m6",0,0,0
"Spain","2002m7",0,0,0
"Spain","2002m8",0,0,0
"Spain","2002m9",0,0,0
"Spain","2002m10",0,0,0
"Spain","2002m11",0,0,0
"Spain","2002m12",0,0,0
"Spain","2003m1",0,0,0
"Spain","2003m2",0,0,0
"Spain","2003m3",0,0,0
"Spain","2003m4",0,0,0
"Spain","2003m5",0,0,0
"Spain","2003m6",0,0,0
"Spain","2003m7",0,0,0
"Spain","2003m8",0,0,0
"Spain","2003m9",0,0,0
"Spain","2003m10",0,0,0
"Spain","2003m11",0,1,1
"Spain","2003m12",0,0,0
"Spain","2004m1",0,0,0
"Spain","2004m2",0,0,0
"Spain","2004m3",1,0,1
"Spain","2004m4",0,0,0
"Spain","2004m5",0,0,0
"Spain","2004m6",0,0,0
"Spain","2004m7",0,0,0
"Spain","2004m8",0,0,0
"Spain","2004m9",0,0,0
"Spain","2004m10",0,1,1
"Spain","2004m11",0,0,0
"Spain","2004m12",0,0,0
"Spain","2005m1",0,0,0
"Spain","2005m2",0,0,0
"Spain","2005m3",0,0,0
"Spain","2005m4",0,0,0
"Spain","2005m5",0,0,0
"Spain","2005m6",0,0,0
"Spain","2005m7",0,0,0
"Spain","2005m8",0,0,0
"Spain","2005m9",0,0,0
"Spain","2005m10",0,0,0
"Spain","2005m11",0,0,0
"Spain","2005m12",0,0,0
"Spain","2006m1",0,0,0
"Spain","2006m2",0,0,0
"Spain","2006m3",0,0,0
"Spain","2006m4",0,0,0
"Spain","2006m5",0,0,0
"Spain","2006m6",0,0,0
"Spain","2006m7",0,0,0
"Spain","2006m8",0,0,0
"Spain","2006m9",0,0,0
"Spain","2006m10",0,0,0
"Spain","2006m11",0,0,0
"Spain","2006m12",0,0,0
"Spain","2007m1",0,0,0
"Spain","2007m2",0,0,0
"Spain","2007m3",0,0,0
"Spain","2007m4",0,0,0
"Spain","2007m5",0,0,0
"Spain","2007m6",0,0,0
"Spain","2007m7",0,0,0
"Spain","2007m8",0,0,0
"Spain","2007m9",0,0,0
"Spain","2007m10",0,0,0
"Spain","2007m11",0,0,0
"Spain","2007m12",0,0,0
"Spain","2008m1",0,1,1
"Spain","2008m2",0,0,0
"Spain","2008m3",0,0,0
"Spain","2008m4",0,0,0
"Spain","2008m5",0,0,0
"Spain","2008m6",0,0,0
"Spain","2008m7",0,0,0
"Spain","2008m8",0,0,0
"Spain","2008m9",0,0,0
"Spain","2008m10",0,0,0
"Spain","2008m11",0,0,0
"Spain","2008m12",0,0,0
"Spain","2009m1",0,0,0
"Spain","2009m2",0,0,0
"Spain","2009m3",0,0,0
"Spain","2009m4",0,0,0
"Spain","2009m5",0,0,0
"Spain","2009m6",0,0,0
"Spain","2009m7",0,0,0
"Spain","2009m8",0,0,0
"Spain","2009m9",0,0,0
"Spain","2009m10",0,0,0
"Spain","2009m11",0,0,0
"Spain","2009m12",0,0,0
"Spain","2010m1",0,0,0
"Spain","2010m2",0,0,0
"Spain","2010m3",0,0,0
"Spain","2010m4",0,0,0
"Spain","2010m5",0,0,0
"Spain","2010m6",0,0,0
"Spain","2010m7",0,0,0
"Spain","2010m8",0,0,0
"Spain","2010m9",0,0,0
"Spain","2010m10",0,0,0
"Spain","2010m11",0,0,0
"Spain","2010m12",0,0,0
"Spain","2011m1",0,0,0
"Spain","2011m2",0,0,0
"Spain","2011m3",0,0,0
"Spain","2011m4",0,0,0
"Spain","2011m5",0,0,0
"Spain","2011m6",0,0,0
"Spain","2011m7",0,0,0
"Spain","2011m8",0,0,0
"Spain","2011m9",0,0,0
"Spain","2011m10",0,0,0
"Spain","2011m11",0,0,0
"Spain","2011m12",0,0,0
"Spain","2012m1",0,0,0
"Spain","2012m2",0,0,0
"Spain","2012m3",0,0,0
"Spain","2012m4",0,0,0
"Spain","2012m5",0,0,0
"Spain","2012m6",0,0,0
"Spain","2012m7",0,0,0
"Spain","2012m8",0,1,1
"Spain","2012m9",0,0,0
"Spain","2012m10",0,0,0
"Spain","2012m11",0,0,0
"Spain","2012m12",0,0,0
"Spain","2013m1",0,0,0
"Spain","2013m2",0,1,1
"Spain","2013m3",0,0,0
"Spain","2013m4",0,0,0
"Spain","2013m5",0,0,0
"Spain","2013m6",0,0,0
"Spain","2013m7",0,0,0
"Spain","2013m8",0,0,0
"Spain","2013m9",0,0,0
"Spain","2013m10",0,0,0
"Spain","2013m11",0,0,0
"Spain","2013m12",0,0,0
"Spain","2014m1",0,0,0
"Spain","2014m2",0,0,0
"Spain","2014m3",0,0,0
"Spain","2014m4",0,0,0
"Spain","2014m5",0,0,0
"Spain","2014m6",0,0,0
"Spain","2014m7",0,0,0
"Spain","2014m8",0,0,0
"Spain","2014m9",0,0,0
"Spain","2014m10",0,0,0
"Spain","2014m11",0,0,0
"Spain","2014m12",0,0,0
"Spain","2015m1",0,0,0
"Spain","2015m2",0,0,0
"Spain","2015m3",0,1,1
"Spain","2015m4",0,1,1
"Spain","2015m5",0,0,0
"Spain","2015m6",0,1,1
"Spain","2015m7",0,0,0
"Spain","2015m8",0,0,0
"Spain","2015m9",0,0,0
"Spain","2015m10",0,0,0
"Spain","2015m11",0,0,0
"Spain","2015m12",0,0,0
"Spain","2016m1",0,0,0
"Spain","2016m2",0,0,0
"Spain","2016m3",0,0,0
"Spain","2016m4",0,0,0
"Spain","2016m5",0,0,0
"Spain","2016m6",0,0,0
"Spain","2016m7",0,0,0
"Spain","2016m8",0,0,0
"Spain","2016m9",0,0,0
"Spain","2016m10",0,0,0
"Spain","2016m11",0,0,0
"Spain","2016m12",0,0,0
"Spain","2017m1",0,0,0
"Spain","2017m2",0,0,0
"Spain","2017m3",0,0,0
"Spain","2017m4",0,0,0
"Spain","2017m5",0,0,0
"Spain","2017m6",0,0,0
"Spain","2017m7",0,0,0
"Spain","2017m8",1,0,1
"Spain","2017m9",0,0,0
"Spain","2017m10",0,0,0
"Spain","2017m11",0,0,0
"Spain","2017m12",0,0,0
"Spain","2018m1",0,0,0
"Spain","2018m2",0,0,0
"Spain","2018m3",0,0,0
"Spain","2018m4",0,0,0
"Spain","2018m5",0,0,0
"Spain","2018m6",0,0,0
"Spain","2018m7",0,0,0
"Spain","2018m8",1,0,1
"Spain","2018m9",0,0,0
"Spain","2018m10",0,0,0
"Spain","2018m11",0,0,0
"Spain","2018m12",0,0,0
"Spain","2019m1",0,0,0
"Spain","2019m2",0,0,0
"Spain","2019m3",0,0,0
"Spain","2019m4",0,1,1
"Spain","2019m5",0,0,0
"Spain","2019m6",0,0,0
"Spain","2019m7",0,0,0
"Spain","2019m8",0,0,0
"Spain","2019m9",0,0,0
"Spain","2019m10",0,0,0
"Spain","2019m11",0,0,0
"Spain","2019m12",0,0,0
"Spain","2020m1",0,0,0
"Spain","2020m2",0,0,0
"Spain","2020m3",0,0,0
"Spain","2020m4",0,0,0
"Spain","2020m5",0,0,0
"Spain","2020m6",0,0,0
"Spain","2020m7",0,0,0
"Spain","2020m8",0,0,0
"Spain","2020m9",0,0,0
"Spain","2020m10",0,0,0
"Spain","2020m11",0,0,0
"Spain","2020m12",0,0,0
"Spain","2021m1",0,1,1
"Spain","2021m2",0,0,0
"Spain","2021m3",0,0,0
"Spain","2021m4",0,0,0
"Spain","2021m5",0,0,0
"Spain","2021m6",0,0,0
"Spain","2021m7",0,0,0
"Spain","2021m8",0,0,0
"Spain","2021m9",0,0,0
"Spain","2021m10",0,0,0
"Spain","2021m11",0,0,0
"Spain","2021m12",0,0,0
"Sweden","1994m1",0,0,0
"Sweden","1994m2",0,0,0
"Sweden","1994m3",0,0,0
"Sweden","1994m4",0,0,0
"Sweden","1994m5",0,0,0
"Sweden","1994m6",0,0,0
"Sweden","1994m7",0,0,0
"Sweden","1994m8",0,0,0
"Sweden","1994m9",0,0,0
"Sweden","1994m10",0,0,0
"Sweden","1994m11",0,0,0
"Sweden","1994m12",0,0,0
"Sweden","1995m1",0,0,0
"Sweden","1995m2",0,0,0
"Sweden","1995m3",0,0,0
"Sweden","1995m4",0,0,0
"Sweden","1995m5",0,0,0
"Sweden","1995m6",0,0,0
"Sweden","1995m7",0,0,0
"Sweden","1995m8",0,0,0
"Sweden","1995m9",0,0,0
"Sweden","1995m10",0,0,0
"Sweden","1995m11",0,0,0
"Sweden","1995m12",0,0,0
"Sweden","1996m1",0,0,0
"Sweden","1996m2",0,0,0
"Sweden","1996m3",0,0,0
"Sweden","1996m4",0,0,0
"Sweden","1996m5",0,0,0
"Sweden","1996m6",0,0,0
"Sweden","1996m7",0,0,0
"Sweden","1996m8",0,0,0
"Sweden","1996m9",0,0,0
"Sweden","1996m10",0,0,0
"Sweden","1996m11",0,0,0
"Sweden","1996m12",0,0,0
"Sweden","1997m1",0,0,0
"Sweden","1997m2",0,0,0
"Sweden","1997m3",0,0,0
"Sweden","1997m4",0,0,0
"Sweden","1997m5",0,0,0
"Sweden","1997m6",0,0,0
"Sweden","1997m7",0,0,0
"Sweden","1997m8",0,0,0
"Sweden","1997m9",0,0,0
"Sweden","1997m10",0,0,0
"Sweden","1997m11",0,0,0
"Sweden","1997m12",0,0,0
"Sweden","1998m1",0,0,0
"Sweden","1998m2",0,0,0
"Sweden","1998m3",0,0,0
"Sweden","1998m4",0,0,0
"Sweden","1998m5",0,0,0
"Sweden","1998m6",0,0,0
"Sweden","1998m7",0,0,0
"Sweden","1998m8",0,0,0
"Sweden","1998m9",0,0,0
"Sweden","1998m10",0,0,0
"Sweden","1998m11",0,0,0
"Sweden","1998m12",0,0,0
"Sweden","1999m1",0,0,0
"Sweden","1999m2",0,0,0
"Sweden","1999m3",0,0,0
"Sweden","1999m4",0,0,0
"Sweden","1999m5",0,0,0
"Sweden","1999m6",0,0,0
"Sweden","1999m7",0,0,0
"Sweden","1999m8",0,0,0
"Sweden","1999m9",0,0,0
"Sweden","1999m10",0,0,0
"Sweden","1999m11",0,0,0
"Sweden","1999m12",0,0,0
"Sweden","2000m1",0,0,0
"Sweden","2000m2",0,0,0
"Sweden","2000m3",0,0,0
"Sweden","2000m4",0,0,0
"Sweden","2000m5",0,0,0
"Sweden","2000m6",0,0,0
"Sweden","2000m7",0,0,0
"Sweden","2000m8",0,0,0
"Sweden","2000m9",0,0,0
"Sweden","2000m10",0,0,0
"Sweden","2000m11",0,0,0
"Sweden","2000m12",0,0,0
"Sweden","2001m1",0,0,0
"Sweden","2001m2",0,0,0
